"Seals","Broader Term","Aquatic animals"
"Seals","Broader Term","Mammals"
"Seals","Related Term","Furs"
"Seals","Related Term","Sealing"
"Seals","Subject Category","NE Nature and Environment"
"Search and rescue","Use","Rescue"
"Search and rescue","Subject Category","HE Health and Safety"
"Search warrants","Use","Warrants"
"Search warrants","Subject Category","LW Law"
"Seas","French","Mer"
"Seas","Related Term","Coastal waters"
"Seas","Related Term","Coasts"
"Seas","Related Term","Ocean energy"
"Seas","Related Term","Ocean floor"
"Seas","Related Term","Oceanography"
"Seas","Related Term","Oceans"
"Seas","Related Term","Salt water"
"Seas","Related Term","Tides"
"Seas","Subject Category","NE Nature and Environment"
"Seasonal employment","French","Emploi saisonnier"
"Seasonal employment","Used For","Seasonal work"
"Seasonal employment","Used For","Summer employment"
"Seasonal employment","Broader Term","Employment"
"Seasonal employment","Related Term","Temporary employment"
"Seasonal employment","Subject Category","EC Economics and Industry"
"Seasonal employment","Subject Category","LB Labour"
"Seasonal work","Use","Seasonal employment"
"Seasonal work","Subject Category","EC Economics and Industry"
"Seasonal work","Subject Category","LB Labour"
"Seat belts","Use","Automobile safety equipment"
"Seat belts","Subject Category","HE Health and Safety"
"Seaway","Use","Waterways"
"Seaway","Subject Category","TR Transport"
"Seaweed","Use","Aquatic plants"
"Seaweed","Subject Category","NE Nature and Environment"
"Second language assessment","French","Évaluation de la langue seconde"
"Second language assessment","Used For","Second language evaluation"
"Second language assessment","Broader Term","Assessment"
"Second language assessment","Related Term","Second languages"
"Second language assessment","Subject Category","LN Language and Linguistics"
"Second language education","French","Enseignement de la langue seconde"
"Second language education","Used For","Second language teaching"
"Second language education","Broader Term","Language education"
"Second language education","Related Term","Second languages"
"Second language education","Subject Category","ET Education and Training"
"Second language education","Subject Category","LN Language and Linguistics"
"Second language evaluation","Use","Second language assessment"
"Second language evaluation","Subject Category","ET Education and Training"
"Second language teaching","Use","Second language education"
"Second language teaching","Subject Category","ET Education and Training"
"Second language teaching","Subject Category","LN Language and Linguistics"
"Second languages","French","Langue seconde"
"Second languages","Broader Term","Languages"
"Second languages","Narrower Term","English second language"
"Second languages","Narrower Term","French second language"
"Second languages","Related Term","Bilingualism"
"Second languages","Related Term","Second language assessment"
"Second languages","Related Term","Second language education"
"Second languages","Subject Category","LN Language and Linguistics"
"Second World War","Use","World War, 1939-1945"
"Second World War","Subject Category","MI Military"
"Secondary education","French","Enseignement secondaire"
"Secondary education","Broader Term","Education"
"Secondary education","Related Term","Secondary schools"
"Secondary education","Subject Category","ET Education and Training"
"Secondary industry","French","Industrie secondaire"
"Secondary industry","Used For","Secondary sector"
"Secondary industry","Broader Term","Industry"
"Secondary industry","Narrower Term","Construction industry"
"Secondary industry","Narrower Term","Manufacturing industry"
"Secondary industry","Subject Category","EC Economics and Industry"
"Secondary recovery","Use","Recycling"
"Secondary recovery","Subject Category","NE Nature and Environment"
"Secondary recovery","Subject Category","PR Processes"
"Secondary schools","French","École secondaire"
"Secondary schools","Used For","High schools"
"Secondary schools","Broader Term","Schools"
"Secondary schools","Related Term","Secondary education"
"Secondary schools","Subject Category","ET Education and Training"
"Secondary sector","Use","Secondary industry"
"Secondary sector","Subject Category","EC Economics and Industry"
"Secretariat","Use","Administrative services"
"Secretariat","Subject Category","EC Economics and Industry"
"Sections","French","Section"
"Sections","Broader Term","Departments"
"Sections","Subject Category","GV Government and Politics"
"Sector analysis","French","Analyse sectorielle"
"Sector analysis","Broader Term","Analysis"
"Sector analysis","Subject Category","PR Processes"
"Securities","French","Valeurs mobilières"
"Securities","Broader Term","Assets"
"Securities","Related Term","Bonds"
"Securities","Related Term","Investments"
"Securities","Related Term","Shares"
"Securities","Related Term","Stock markets"
"Securities","Subject Category","EC Economics and Industry"
"Security","French","Sécurité"
"Security","Narrower Term","Computer security"
"Security","Narrower Term","Food security"
"Security","Narrower Term","Human security"
"Security","Narrower Term","International security"
"Security","Narrower Term","National security"
"Security","Narrower Term","Social security"
"Security","Related Term","Safety"
"Security","Related Term","Security investigations"
"Security","Subject Category","HE Health and Safety"
"Security breach","Use","Privacy"
"Security breach","Subject Category","GV Government and Politics"
"Security intelligence","French","Renseignement de sécurité"
"Security intelligence","Used For","Espionage"
"Security intelligence","Related Term","Electronic monitoring"
"Security intelligence","Related Term","International security"
"Security intelligence","Related Term","National security"
"Security intelligence","Subject Category","GV Government and Politics"
"Security investigations","French","Enquête de sécurité"
"Security investigations","Related Term","International security"
"Security investigations","Related Term","National security"
"Security investigations","Related Term","Security"
"Security investigations","Subject Category","GV Government and Politics"
"Sedimentary rocks","French","Roche sédimentaire"
"Sedimentary rocks","Broader Term","Earth sciences"
"Sedimentary rocks","Broader Term","Geology"
"Sedimentary rocks","Broader Term","Sedimentology"
"Sedimentary rocks","Subject Category","NE Nature and Environment"
"Sedimentary rocks","Subject Category","ST Science and Technology"
"Sedimentology","French","Sédimentologie"
"Sedimentology","Broader Term","Geology"
"Sedimentology","Broader Term","Petrology"
"Sedimentology","Narrower Term","Sedimentary rocks"
"Sedimentology","Related Term","Sediments"
"Sedimentology","Subject Category","ST Science and Technology"
"Sediments","French","Sédiment"
"Sediments","Related Term","Sedimentology"
"Sediments","Subject Category","NE Nature and Environment"
"Seismic sea waves","Use","Tsunamis"
"Seismic sea waves","Subject Category","NE Nature and Environment"
"Seismology","French","Sismologie"
"Seismology","Broader Term","Geophysics"
"Seismology","Related Term","Earthquakes"
"Seismology","Subject Category","NE Nature and Environment"
"Seismology","Subject Category","ST Science and Technology"
"Seisms","Use","Earthquakes"
"Seisms","Subject Category","NE Nature and Environment"
"Seizure (of property)","French","Saisie"
"Seizure (of property)","Related Term","Bankruptcies"
"Seizure (of property)","Related Term","Property"
"Seizure (of property)","Related Term","Recoveries"
"Seizure (of property)","Subject Category","EC Economics and Industry"
"Selection","French","Sélection"
"Selection","Scope Note","The choosing of candidates for employment in an organization."
"Selection","Related Term","Applicants"
"Selection","Related Term","Labour force"
"Selection","Related Term","Staffing"
"Selection","Subject Category","LB Labour"
"Selection","Subject Category","PR Processes"
"Self employment","French","Emploi autonome"
"Self employment","Broader Term","Employment"
"Self employment","Related Term","Entrepreneurship"
"Self employment","Related Term","Home-based businesses"
"Self employment","Subject Category","EC Economics and Industry"
"Self employment","Subject Category","LB Labour"
"Self governance","Use","Self government"
"Self governance","Subject Category","GV Government and Politics"
"Self government","French","Autonomie gouvernementale"
"Self government","Used For","Aboriginal self government"
"Self government","Used For","Political autonomy"
"Self government","Used For","Self governance"
"Self government","Related Term","Governments"
"Self government","Related Term","Sovereignty"
"Self government","Subject Category","GV Government and Politics"
"Semen","French","Sperme"
"Semen","Used For","Donor semen"
"Semen","Related Term","Animal reproduction"
"Semen","Related Term","Artificial insemination"
"Semen","Related Term","Fertility"
"Semen","Related Term","Pregnancy"
"Semen","Related Term","Reproductive technology"
"Semen","Subject Category","HE Health and Safety"
"Semen","Subject Category","ST Science and Technology"
"Seminars","Use","Conferences"
"Seminars","Subject Category","PR Processes"
"Senate","French","Sénat"
"Senate","Broader Term","Parliament"
"Senate","Related Term","Members of the Senate"
